datetime,total inflows,pool elevation,total release
11/10/2018,5682.02,3587.84,8122.03583
11/11/2018,5167.32,3587.77,8093.26625
11/12/2018,5178.62,3587.7,8103.70333
11/13/2018,5165.10,3587.63,8088.77667
11/14/2018,6186.60,3587.58,8136.33167
11/15/2018,5745.97,3587.52,8181.59167
11/16/2018,6010.25,3587.46,8445.53083
11/17/2018,6242.13,3587.41,8190.24458
11/18/2018,5750.68,3587.35,8184.13917
11/19/2018,5279.70,3587.28,8198.54583
11/20/2018,5310.46,3587.21,8227.89875
11/21/2018,5220.63,3587.14,8137.20917
11/22/2018,5339.10,3587.07,8254.28
11/23/2018,4336.61,3586.98,8220.74708
11/24/2018,4361.72,3586.89,8244.52542
11/25/2018,6281.44,3586.84,8223.80417
11/26/2018,4869.28,3586.76,8264.63917
11/27/2018,4825.56,3586.68,8219.00292
11/28/2018,5303.84,3586.61,8212.36167
11/29/2018,7216.47,3586.58,8188.3025
11/30/2018,4863.64,3586.5,8254.41042
12/1/2018,7625.78,3586.41,11605.6788
12/2/2018,2954.64,3586.24,10797.66
12/3/2018,7201.83,3586.12,12624.8521
12/4/2018,4217.16,3585.94,12529.7496
12/5/2018,5742.49,3585.79,12602.1904
12/6/2018,4681.14,3585.62,12497.4204
12/7/2018,4796.14,3585.45,12605.7788
12/8/2018,4300.82,3585.3,11142.1696
12/9/2018,5871.05,3585.19,10786.2429
12/10/2018,5733.25,3585.04,12564.9138
12/11/2018,6120.89,3584.9,12467.2229
12/12/2018,3247.70,3584.7,12463.5113
12/13/2018,3876.87,3584.51,12604.2013
12/14/2018,5788.66,3584.36,12595.3725
12/15/2018,6652.85,3584.25,11542.6629
12/16/2018,3414.73,3584.09,10688.7679
12/17/2018,5612.49,3583.94,12403.3921
12/18/2018,4953.17,3583.77,12691.3967
12/19/2018,5317.15,3583.62,12095.7996
12/20/2018,4949.63,3583.45,12674.5171
12/21/2018,3987.11,3583.26,12654.4621
12/22/2018,6028.89,3583.13,11839.5817
12/23/2018,4146.06,3582.98,10900.7558
12/24/2018,5939.20,3582.83,12688.8283
12/25/2018,3372.30,3582.67,10590.0613
12/26/2018,6017.81,3582.52,12755.705
12/27/2018,6576.79,3582.39,12363.7717
12/28/2018,3811.20,3582.2,12427.8883
12/29/2018,7278.89,3582.1,11640.0196
12/30/2018,5404.97,3581.98,10706.7571
12/31/2018,6796.37,3581.85,12565.6663
1/1/2019,2228.60,3581.64,12011.4846
1/2/2019,3284.51,3581.4,14465.8796
1/3/2019,2327.93,3581.14,14433.5467
1/4/2019,2496.37,3580.886,14302.7338
1/5/2019,2445.74,3580.632,14235.4408
1/6/2019,437.72,3580.378,12210.7725
1/7/2019,2556.70,3580.124,14313.0933
1/8/2019,2723.45,3579.87,14462.6404
1/9/2019,3338.14,3579.63,14408.8954
1/10/2019,2866.71,3579.38,14386.8942
1/11/2019,5743.31,3579.22,13069.3463
1/12/2019,6463.96,3579.1,11926.8275
1/13/2019,7201.75,3579.02,10805.7604
1/14/2019,7549.86,3578.9,13006.9083
1/15/2019,10591.39,3578.84,13264.4646
1/16/2019,3897.93,3578.635,13284.3179
1/17/2019,4000.64,3578.43,13376.3183
1/18/2019,9054.00,3578.34,13106.7221
1/19/2019,5463.06,3578.19,12284.1571
1/20/2019,7154.90,3578.11,10740.6492
1/21/2019,10426.63,3578.05,13087.8663
1/22/2019,3267.91,3577.83,13303.5013
1/23/2019,3111.53,3577.61,13134.7933
1/24/2019,2777.67,3577.38,13247.6217
1/25/2019,8211.28,3577.27,13158.4604
1/26/2019,5745.99,3577.13,12067.0663
1/27/2019,4417.24,3576.99,10732.9925
1/28/2019,5800.40,3576.83,13027.2475
1/29/2019,6296.83,3576.68,13059.3463
1/30/2019,5778.28,3576.52,12992.8683
1/31/2019,5151.05,3576.34,13271.8521
2/1/2019,4017.44,3576.13,13479.2925
2/2/2019,3960.97,3575.92,13410.5213
2/3/2019,3828.58,3575.74,11901.8208
2/4/2019,7821.74,3575.61,13612.0325
2/5/2019,3710.41,3575.39,13586.8679
2/6/2019,3845.85,3575.18,13255.3513
2/7/2019,8282.43,3575.06,13601.23
2/8/2019,5810.84,3574.94,11125.4108
2/9/2019,6536.47,3574.81,12300.3917
2/10/2019,5009.54,3574.65,12126.7167
2/11/2019,5379.58,3574.49,12489.3038
2/12/2019,6895.67,3574.35,13096.7675
2/13/2019,4794.20,3574.17,12793.9804
2/14/2019,7927.16,3574.065,12538.63
2/15/2019,8322.75,3573.96,12931.6017
2/16/2019,5908.40,3573.81,12539.6888
2/17/2019,8933.28,3573.74,11960.5942
2/18/2019,7807.23,3573.61,13531.5942
2/19/2019,5636.09,3573.43,13601.8121
2/20/2019,8917.45,3573.33,13284.6708
2/21/2019,7572.27,3573.19,13731.0442
2/22/2019,4579.75,3572.95,15214.0304
2/23/2019,7051.15,3572.78,14538.9471
2/24/2019,5663.65,3572.62,12696.9538
2/25/2019,4897.75,3572.43,13264.2004
2/26/2019,7381.66,3572.29,13508.1808
2/27/2019,4739.69,3572.1,13090.1554
2/28/2019,5783.57,3571.89,15014.7121
3/1/2019,5292.46,3571.71,13111.825
3/2/2019,7593.15,3571.6,12294.8813
3/3/2019,8929.05,3571.54,11407.1488
3/4/2019,9753.88,3571.46,13119.09
3/5/2019,11106.80,3571.41,13139.1596
3/6/2019,11296.09,3571.36,13327.4371
3/7/2019,10670.79,3571.3,13146.0088
3/8/2019,5872.36,3571.13,13221.665
3/9/2019,12784.50,3571.13,12597.9313
3/10/2019,11230.67,3571.12,11486.7896
3/11/2019,9876.14,3571.04,13233.325
3/12/2019,8074.93,3570.92,13200.8442
3/13/2019,6341.45,3570.76,13232.3396
3/14/2019,15056.82,3570.8,13102.245
3/15/2019,14939.63,3570.83,13426.5929
3/16/2019,11692.96,3570.81,12391.7221
3/17/2019,9368.53,3570.75,11835.3758
3/18/2019,8447.17,3570.63,13564.2938
3/19/2019,9092.64,3570.54,12881.3288
3/20/2019,10447.02,3570.475,13131.0254
3/21/2019,10566.45,3570.41,13248.9188
3/22/2019,9238.65,3570.33,12582.2721
3/23/2019,8538.94,3570.23,12762.0988
3/24/2019,7245.08,3570.13,11465.6775
3/25/2019,10707.65,3570.06,13605.2263
3/26/2019,6866.60,3569.9,13722.3983
3/27/2019,7294.72,3569.76,13265.3929
3/28/2019,6267.96,3569.59,13550.6063
3/29/2019,9241.53,3569.49,13446.2817
3/30/2019,8412.27,3569.39,12615.0054
3/31/2019,7181.73,3569.28,11819.6921
4/1/2019,9359.75,3569.21,12123.2325
4/2/2019,11823.98,3569.19,12396.9992
4/3/2019,6403.63,3569.05,12229.255
4/4/2019,9053.25,3568.98,11813.5254
4/5/2019,7532.53,3568.86,12477.1063
4/6/2019,10872.78,3568.84,11444.5246
4/7/2019,8170.78,3568.77,10927.2433
4/8/2019,9744.35,3568.7,12499.9058
4/9/2019,9960.74,3568.64,12278.6746
4/10/2019,6411.54,3568.51,11782.2842
4/11/2019,14723.20,3568.56,12240.4808
4/12/2019,13634.21,3568.58,12460.4179
4/13/2019,15680.48,3568.66,11886.8954
4/14/2019,13851.68,3568.71,11366.94
4/15/2019,13753.40,3568.73,12578.1292
4/16/2019,13412.18,3568.75,12236.8621
4/17/2019,12858.97,3568.76,12119.7688
4/18/2019,13056.85,3568.77,12318.1708
4/19/2019,13346.58,3568.78,12607.8767
4/20/2019,12701.90,3568.79,11963.1704
4/21/2019,13764.85,3568.83,11714.86
4/22/2019,19541.16,3568.98,12680.6646
4/23/2019,16725.79,3569.07,12485.1946
4/24/2019,20244.73,3569.24,12497.6558
4/25/2019,21649.70,3569.44,12579.5108
4/26/2019,26366.82,3569.76,12013.0675
4/27/2019,21686.74,3570,10826.9579
4/28/2019,25702.09,3570.31,11740.5771
4/29/2019,26488.10,3570.62,12500.7388
4/30/2019,34634.92,3571.12,12207.5925
5/1/2019,35885.42,3571.65,12015.5971
5/2/2019,39459.08,3572.26,11945.8054
5/3/2019,45109.49,3572.99,12121.7888
5/4/2019,41319.38,3573.66,10888.2663
5/5/2019,34598.15,3574.18,10817.0808
5/6/2019,28485.75,3574.54,11868.1242
5/7/2019,32347.98,3574.98,12069.9846
5/8/2019,27394.85,3575.31,12061.5504
5/9/2019,27964.48,3575.65,12146.0942
5/10/2019,29369.70,3576.02,12152.4738
5/11/2019,28968.16,3576.41,10799.5988
5/12/2019,29029.24,3576.8,10819.2146
5/13/2019,27943.95,3577.14,11987.6717
5/14/2019,29762.46,3577.52,11935.2163
5/15/2019,24556.26,3577.78,12218.9733
5/16/2019,25793.18,3578.07,12053.4792
5/17/2019,26286.25,3578.37,12061.5842
5/18/2019,29733.55,3578.77,10852.7446
5/19/2019,34845.56,3579.28,10812.7904
5/20/2019,33436.41,3579.73,12128.0554
5/21/2019,36303.61,3580.24,12138.8958
5/22/2019,38451.24,3580.8,11873.24
5/23/2019,34655.38,3581.27,12222.3246
5/24/2019,34509.27,3581.74,12016.5329
5/25/2019,30028.99,3582.14,10781.8904
5/26/2019,28682.38,3582.51,10811.2
5/27/2019,35752.53,3583.03,10729.4008
5/28/2019,30921.88,3583.42,12010.1367
5/29/2019,31504.43,3583.82,12074.1996
5/30/2019,32184.75,3584.23,12233.8196
5/31/2019,32714.22,3584.65,12238.2129
6/1/2019,30472.76,3585.06,10190.4146
6/2/2019,33232.89,3585.53,10017.8363
6/3/2019,34607.22,3585.94,14225.4571
6/4/2019,37690.18,3586.42,13877.9854
6/5/2019,41487.33,3586.97,14218.2479
6/6/2019,44706.40,3587.59,13949.0688
6/7/2019,49138.12,3588.29,14369.4371
6/8/2019,54264.99,3589.18,10042.8721
6/9/2019,64321.87,3590.27,10017.5788
6/10/2019,72674.31,3591.44,14077.1313
6/11/2019,77907.12,3592.71,13942.2954
6/12/2019,76053.55,3593.93,14173.3375
6/13/2019,75290.62,3595.13,14023.3267
6/14/2019,72750.70,3596.27,14155.3608
6/15/2019,76077.92,3597.55,9954.30667
6/16/2019,75049.22,3598.8,10034.3254
6/17/2019,78092.81,3600.02,14217.815
6/18/2019,78251.37,3601.23,14481.65
6/19/2019,68484.94,3602.25,14285.9967
6/20/2019,68192.22,3603.26,14217.7679
6/21/2019,72030.63,3604.33,14567.9454
6/22/2019,65469.63,3605.35,10346.7675
6/23/2019,68915.03,3606.43,10261.4125
6/24/2019,69109.92,3607.43,14442.7913
6/25/2019,62823.75,3608.31,14385.9929
6/26/2019,54851.26,3609.04,14370.8158
6/27/2019,53768.68,3609.75,14225.9533
6/28/2019,50470.19,3610.4,14075.63
6/29/2019,50643.54,3611.12,10264.9121
6/30/2019,49664.76,3611.82,10240.7858
7/1/2019,52841.90,3612.5,14261.755
7/2/2019,53484.08,3613.19,14209.37
7/3/2019,57279.13,3613.94,14507.4975
7/4/2019,57544.76,3614.71,13484.0292
7/5/2019,57269.71,3615.46,14161.7063
7/6/2019,52315.33,3616.14,13002.7738
7/7/2019,51260.72,3616.8,12946.6263
7/8/2019,45460.36,3617.33,14419.2388
7/9/2019,42766.65,3617.82,13924.0088
7/10/2019,39831.62,3618.25,14348.6792
7/11/2019,41358.92,3618.7,14673.7533
7/12/2019,31969.06,3618.99,14410.1458
7/13/2019,35963.11,3619.41,10903.92
7/14/2019,26246.59,3619.66,10928.0942
7/15/2019,31150.97,3619.93,14660.1783
7/16/2019,27308.03,3620.12,15412.1054
7/17/2019,26859.28,3620.32,14372.8183
7/18/2019,25554.19,3620.49,14788.2588
7/19/2019,26479.62,3620.67,15123.84
7/20/2019,24056.96,3620.88,10950.7871
7/21/2019,23579.51,3621.08,11037.1421
7/22/2019,22625.38,3621.2,14716.4288
7/23/2019,19870.36,3621.27,14860.9275
7/24/2019,19249.08,3621.3,16562.8171
7/25/2019,16731.86,3621.3,15788.5463
7/26/2019,21253.40,3621.37,16241.0946
7/27/2019,15377.10,3621.43,10944.8133
7/28/2019,20608.80,3621.58,10936.8446
7/29/2019,17290.18,3621.6,15181.1921
7/30/2019,16133.90,3621.6,15188.5033
7/31/2019,16161.49,3621.6,15216.0938
8/1/2019,17254.00,3621.61,15727.6496
8/2/2019,13038.05,3621.54,16167.6604
8/3/2019,20690.28,3621.68,11596.5325
8/4/2019,11357.31,3621.66,11577.375
8/5/2019,12932.32,3621.59,16063.2221
8/6/2019,17369.66,3621.6,15843.3821
8/7/2019,12869.28,3621.53,15998.9521
8/8/2019,13323.63,3621.47,15870.5546
8/9/2019,13937.33,3621.43,15320.9338
8/10/2019,10013.93,3621.39,11396.7229
8/11/2019,10729.06,3621.36,11530.5271
8/12/2019,12026.91,3621.28,15733.8388
8/13/2019,8689.33,3621.14,15879.2917
8/14/2019,11020.87,3621.04,15884.3304
8/15/2019,9388.07,3620.91,15988.8242
8/16/2019,8568.62,3620.76,16323.1092
8/17/2019,7884.30,3620.68,11579.5488
8/18/2019,7918.77,3620.6,11612.3892
8/19/2019,9234.10,3620.47,15818.8121
8/20/2019,7199.09,3620.3,16090.9258
8/21/2019,7007.32,3620.13,15890.5246
8/22/2019,7673.11,3619.97,15971.5004
8/23/2019,5225.44,3619.77,15821.7188
8/24/2019,5664.51,3619.65,11644.6833
8/25/2019,6727.75,3619.55,11553.6329
8/26/2019,9340.52,3619.42,15889.4267
8/27/2019,5477.85,3619.22,16045.8138
8/28/2019,5012.23,3619.02,15569.945
8/29/2019,5313.49,3618.82,15860.9558
8/30/2019,7055.56,3618.65,15874.1554
8/31/2019,6804.66,3618.55,11607.6167
9/1/2019,6554.66,3618.47,10251.7921
9/2/2019,4592.40,3618.35,10577.1058
9/3/2019,8604.65,3618.28,11726.7617
9/4/2019,6134.22,3618.15,12685.2325
9/5/2019,6149.66,3618.03,12124.7246
9/6/2019,7055.71,3617.93,11886.2558
9/7/2019,5982.09,3617.81667,11570.665
9/8/2019,5270.18,3617.73,9335.18917
9/9/2019,4636.38,3617.58852,11823.8004
9/10/2019,6086.17,3617.47444,11708.2463
9/11/2019,6087.18,3617.36,11726.7746
9/12/2019,4400.94,3617.22,11491.3238
9/13/2019,6141.44,3617.1,12090.1367
9/14/2019,7055.78,3617,11864.31
9/15/2019,7492.11,3616.93,10594.5725
9/16/2019,5277.34,3616.8,11785.2867
9/17/2019,5328.41,3616.67,11832.1829
9/18/2019,8256.10,3616.59,11920.7588
9/19/2019,6005.30,3616.47,11935.7475
9/20/2019,7243.54,3616.37,12037.6329
9/21/2019,6588.84,3616.27,11380.7683
9/22/2019,8774.77,3616.23,10169.2492
9/23/2019,6151.69,3616.11,12071.6358
9/24/2019,8263.00,3616.03,11917.7275
9/25/2019,6064.80,3615.91,11979.3358
9/26/2019,5499.68,3615.78,11975.2358
9/27/2019,7736.93,3615.69,11950.5842
9/28/2019,6883.02,3615.59,11659.1663
9/29/2019,5379.89,3615.49,10153.8742
9/30/2019,5463.75,3615.36,11925.8625
10/1/2019,6258.21,3615.275,10465.8704
10/2/2019,6242.64,3615.19,10447.8946
10/3/2019,5264.77,3615.09,10312.7458
10/4/2019,5988.99,3615.01,9909.06083
10/5/2019,5905.29,3614.93,9824.57542
10/6/2019,8075.96,3614.9,9182.475
10/7/2019,5828.90,3614.8,10869.26
10/8/2019,5037.38,3614.69,10637.3558
10/9/2019,6392.98,3614.605,10586.2913
10/10/2019,6402.91,3614.52,10594.365
10/11/2019,4881.91,3614.41,10474.2333
10/12/2019,5674.30,3614.32,10142.0254
10/13/2019,6122.14,3614.26,8907.04083
10/14/2019,6326.60,3614.18,10231.2942
10/15/2019,7541.52,3614.12,10324.2213
10/16/2019,6981.91,3614.05,10324.0821
10/17/2019,4036.14,3613.93,10174.7742
10/18/2019,9541.53,3613.91,10083.8604
10/19/2019,3989.51,3613.79,10123.7683
10/20/2019,8269.57,3613.77,8811.88833
10/21/2019,7106.85,3613.7,10442.7183
10/22/2019,6089.58,3613.61,10542.0175
10/23/2019,6640.02,3613.53,10531.92
10/24/2019,6532.65,3613.45,10423.2192
10/25/2019,7057.40,3613.38,10388.4871
10/26/2019,5297.01,3613.29,9741.9425
10/27/2019,7117.02,3613.245,9052.51417
10/28/2019,8432.43,3613.2,10367.0125
10/29/2019,3839.87,3613.07,10508.8233
10/30/2019,9867.82,3613.05,10408.5025
10/31/2019,7572.51,3612.99,10340.42
11/1/2019,7648.29,3612.92,10973.3696
11/2/2019,8931.28,3612.89,10028.9208
11/3/2019,7708.00,3612.85,9362.27375
11/4/2019,8119.13,3612.79,10885.4892
11/5/2019,8021.39,3612.73,10786.3354
11/6/2019,8381.47,3612.67,11146.0921
11/7/2019,7851.57,3612.6,11171.2921
11/8/2019,7649.38,3612.53,10967.1808
11/9/2019,6833.37,3612.46,10150.335
11/10/2019,8347.02,3612.43,9443.085
11/11/2019,8076.18,3612.37,10836.4563
11/12/2019,6956.36,3612.29,10825.5321
11/13/2019,7771.90,3612.23,10530.5075
11/14/2019,7502.79,3612.16,10814.875
11/15/2019,7380.60,3612.09,10691.845
11/16/2019,7890.27,3612.05,9538.21667
11/17/2019,7681.64,3612.01,9329.18958
11/18/2019,7530.80,3611.94,10839.3308
11/19/2019,9304.74,3611.9,10951.0617
11/20/2019,5073.76,3611.78,11147.305
11/21/2019,8780.17,3611.73,10978.6892
11/22/2019,10491.07,3611.71,11030.0333
11/23/2019,7723.82,3611.66,9921.50667
11/24/2019,7311.86,3611.61,9509.19083
11/25/2019,5566.47,3611.5,11078.5775
11/26/2019,9501.83,3611.46,11145.4075
11/27/2019,6209.38,3611.36,11164.9779
11/28/2019,7117.68,3611.31,9311.75625
11/29/2019,6684.94,3611.22,11085.1117
11/30/2019,11109.10,3611.23,9992.36375
12/1/2019,9462.79,3611.2,10679.4117
12/2/2019,6390.65,3611.08,12569.0883
12/3/2019,9782.15,3611.02,12651.29
12/4/2019,6108.82,3610.9,12281.2421
12/5/2019,9337.84,3610.83,12754.7446
12/6/2019,8674.52,3610.75,12640.5104
12/7/2019,6658.93,3610.64,12273.4288
12/8/2019,7425.95,3610.57,10838.1483
12/9/2019,8679.20,3610.49,12639.9383
12/10/2019,9202.64,3610.42,12612.5354
12/11/2019,6949.52,3610.31,12554.6113
12/12/2019,7013.86,3610.2,12615.4521
12/13/2019,8626.82,3610.12,12579.89
12/14/2019,11216.57,3610.1,11878.7438
12/15/2019,7363.73,3610.03,10766.5642
12/16/2019,9668.62,3609.97,12522.7763
12/17/2019,7425.84,3609.86,13017.505
12/18/2019,9542.11,3609.79,12941.2729
12/19/2019,7291.10,3609.68,12877.8296
12/20/2019,7671.43,3609.58,12707.9558
12/21/2019,9045.14,3609.51,12439.1058
12/22/2019,6579.36,3609.42,11065.3029
12/23/2019,7011.48,3609.31,12587.8238
12/24/2019,8955.50,3609.24,12344.7942
12/25/2019,8572.99,3609.2,10323.9913
12/26/2019,10242.35,3609.15,12538.5375
12/27/2019,5435.77,3609.01,12639.9358
12/28/2019,8805.39,3608.94,12189.5388
12/29/2019,9464.23,3608.91,10667.7442
12/30/2019,9073.32,3608.84,12456.125
12/31/2019,7529.01,3608.74,12543.9583
1/1/2020,6929.42,3608.67,10605.1463
1/2/2020,8977.43,3608.6,12652.1379
1/3/2020,7215.48,3608.5,12519.9696
1/4/2020,6537.32,3608.39,12382.6054
1/5/2020,5621.74,3608.3,10377.5667
1/6/2020,5441.42,3608.17,12366.6667
1/7/2020,6133.62,3608.05,12511.2138
1/8/2020,4183.94,3607.89,12726.0813
1/9/2020,7462.75,3607.79,12747.7942
1/10/2020,4032.05,3607.63,12562.4671
1/11/2020,5638.06,3607.51,11997.6758
1/12/2020,6111.41,3607.42,10845.23
1/13/2020,4757.69,3607.27,12731.4308
1/14/2020,6763.84,3607.16,12571.6675
1/15/2020,9224.72,3607.09,12870.4083
1/16/2020,6935.03,3606.98,12737.0488
1/17/2020,6669.09,3606.86,13007.5533
1/18/2020,7808.21,3606.77,12525.7913
1/19/2020,7411.95,3606.7,11049.8554
1/20/2020,6085.91,3606.57,12952.8213
1/21/2020,6006.74,3606.44,12868.8821
1/22/2020,8751.74,3606.36,12921.4121
1/23/2020,6629.42,3606.24,12946.7121
1/24/2020,8070.43,3606.15,12772.8246
1/25/2020,6701.68,3606.04,12475.2171
1/26/2020,5119.57,3605.93,10889.395
1/27/2020,8483.09,3605.85,12641.8188
1/28/2020,8030.31,3605.76,12722.7363
1/29/2020,7017.40,3605.65,12778.7925
1/30/2020,6895.69,3605.54,12653.9204
1/31/2020,9605.83,3605.48,12685.7275
2/1/2020,7093.62,3605.41,10686.4175
2/2/2020,7208.04,3605.35,10264.5804
2/3/2020,6017.36,3605.23,12280.0496
2/4/2020,7659.66,3605.14,12316.1842
2/5/2020,6607.66,3605.03,12329.355
2/6/2020,6047.97,3604.92,11766.5192
2/7/2020,6415.39,3604.81,12130.8008
2/8/2020,6261.55,3604.72,10907.6667
2/9/2020,7355.97,3604.67,9868.79167
2/10/2020,7889.58,3604.59,11999.5163
2/11/2020,3326.18,3604.42,12224.64
2/12/2020,8404.73,3604.35,11977.5208
2/13/2020,5463.31,3604.22,12223.75
2/14/2020,5541.86,3604.08,12829.5454
2/15/2020,8282.12,3604.02,11317.3254
2/16/2020,7439.18,3603.96,10473.9142
2/17/2020,7454.18,3603.87333,11901.9867
2/18/2020,7686.57,3603.78667,12132.8488
2/19/2020,8042.02,3603.7,12486.2213
2/20/2020,5204.28,3603.56,12471.3258
2/21/2020,6275.76,3603.44,12478.9908
2/22/2020,6793.40,3603.36,10876.4408
2/23/2020,8418.52,3603.33,9855.875
2/24/2020,8798.39,3603.26,12350.1179
2/25/2020,4762.68,3603.115,12276.8946
2/26/2020,4868.68,3602.97,12377.0725
2/27/2020,8799.89,3602.9,12344.9492
2/28/2020,7128.07,3602.8,12254.475
2/29/2020,6975.84,3602.72,11045.4679
3/1/2020,8728.04,3602.69,10071.0788
3/2/2020,5569.85,3602.57,11655.1567
3/3/2020,5890.39,3602.46,11445.0075
3/4/2020,7656.61,3602.38,11629.6017
3/5/2020,7119.08,3602.29,11616.5875
3/6/2020,6193.43,3602.18,11739.8438
3/7/2020,6904.82,3602.1,10871.7783
3/8/2020,6551.19,3602.03,9991.205
3/9/2020,7179.84,3601.94,11668.7221
3/10/2020,6656.53,3601.84,11668.3146
3/11/2020,7238.47,3601.75,11722.7979
3/12/2020,8613.46,3601.68,12047.0292
3/13/2020,10108.06,3601.64,11968.0963
3/14/2020,9639.14,3601.6,11499.2538
3/15/2020,9161.97,3601.58,9973.95
3/16/2020,7886.85,3601.5,11841.2917
3/17/2020,8307.30,3601.43,11736.4167
3/18/2020,8312.49,3601.36,11740.1058
3/19/2020,8588.70,3601.29,12015.3554
3/20/2020,8384.04,3601.22,11809.73
3/21/2020,8789.85,3601.17,11168.0167
3/22/2020,10063.25,3601.17,9827.81708
3/23/2020,9350.46,3601.12,11728.71
3/24/2020,10267.46,3601.09,11599.7846
3/25/2020,10467.92,3601.06,11800.3004
3/26/2020,7833.59,3600.98,11776.9875
3/27/2020,7782.60,3600.9,11723.9654
3/28/2020,9958.56,3600.87,11289.6496
3/29/2020,6548.66,3600.8,9966.40083
3/30/2020,9356.02,3600.75,11729.4942
3/31/2020,9683.11,3600.71,11533.9417
4/1/2020,7273.68,3600.65,10016.5838
4/2/2020,9929.79,3600.625,10847.6
4/3/2020,9874.65,3600.6,10792.5404
4/4/2020,6506.38,3600.52,10289.1183
4/5/2020,7203.37,3600.47,9422.98625
4/6/2020,8046.14,3600.41,10785.3867
4/7/2020,8809.39,3600.36,11027.6988
4/8/2020,6726.84,3600.27,11024.855
4/9/2020,9185.90,3600.23,10882.4117
4/10/2020,9419.33,3600.19,11115.4088
4/11/2020,8327.56,3600.14,10543.2413
4/12/2020,6942.67,3600.09,9157.41
4/13/2020,9233.64,3600.05,10928.4975
4/14/2020,9175.69,3600.01,10870.1225
4/15/2020,8725.60,3599.96,10939.0746
4/16/2020,10336.01,3599.944,10783.7063
4/17/2020,10535.61,3599.928,10983.3479
4/18/2020,10364.12,3599.912,10811.3571
4/19/2020,8955.96,3599.896,9403.78875
4/20/2020,10404.15,3599.88,10851.4754
4/21/2020,10498.46,3599.865,10894.0979
4/22/2020,10193.61,3599.85,10589.2838
4/23/2020,6427.51,3599.76,10714.4175
4/24/2020,7704.55,3599.69,10952.73
4/25/2020,8183.26,3599.64,10393.2129
4/26/2020,7715.76,3599.6,9406.90333
4/27/2020,6346.56,3599.51,10628.125
4/28/2020,9098.33,3599.47,10788.7217
4/29/2020,7145.06,3599.39,10906.3942
4/30/2020,7686.86,3599.32,10928.9229
5/1/2020,8034.66,3599.27,10186.8292
5/2/2020,9958.97,3599.26,10040.9733
5/3/2020,10407.30,3599.26,9972.03583
5/4/2020,15059.43,3599.34,10484.0833
5/5/2020,18165.43,3599.48,10480.0254
5/6/2020,19216.08,3599.64,10488.0171
5/7/2020,21931.79,3599.85,10602.0129
5/8/2020,23811.15,3600.1,10390.2504
5/9/2020,23404.13,3600.35,9964.41125
5/10/2020,23957.73,3600.61,9978.62167
5/11/2020,21338.83,3600.81,10470.3196
5/12/2020,17794.27,3600.94,10568.5683
5/13/2020,17635.68,3601.07,10405.1817
5/14/2020,19161.34,3601.23,10356.6992
5/15/2020,19263.83,3601.39,10451.5625
5/16/2020,20408.64,3601.58,10016.6858
5/17/2020,20412.42,3601.77,10008.9292
5/18/2020,20309.36,3601.95,10420.3558
5/19/2020,21473.77,3602.155,10260.9438
5/20/2020,22026.28,3602.36,10800.7754
5/21/2020,24056.67,3602.61,10447.5917
5/22/2020,23661.54,3602.85,10560.755
5/23/2020,29552.47,3603.22,9564.69
5/24/2020,24812.54,3603.5,9550.61375
5/25/2020,25389.84,3603.79,9574.26958
5/26/2020,26521.16,3604.09,10148.6408
5/27/2020,25644.69,3604.37,10310.1263
5/28/2020,20208.78,3604.55,10176.4963
5/29/2020,19373.26,3604.71,10397.3046
5/30/2020,23192.49,3604.95,9940.31167
5/31/2020,15726.48,3605.05,9934.16
6/1/2020,23250.47,3605.24,12373.705
6/2/2020,30769.20,3605.58,11852.2079
6/3/2020,33795.41,3605.98,11624.0183
6/4/2020,38005.12,3606.46,11483.3804
6/5/2020,42531.72,3607.02,11624.9146
